date,loc_grand_name,DayDeaMeRaA00S00V00,TotDeaMeRaA00S00V00,DayCasMeRaA00S00V00,TotCasMeRaA00S00V00,DayRecMeRaA00S00V00,TotRecMeRaA00S00V00,DayCfrMeRaA00S00V00,DayDeMMeRaA00S00V00,DayCaMMeRaA00S00V00,DayCbDMeRaA00S00V00,DayDeaMeRaA00multip,DayDeaMeSmA00S00V00,DayCasMeSmA00S00V00,DayCfrMeSmA00S00V00,DayRecMeSmA00S00V00,DayDeaMeSmA00multip,TotDeaMeRaA01S00V04,TotDeaLoRaA01S00V04,TotDeaUpRaA01S00V04,DayDeaMeRaA01S00V04,DayDeaLoRaA01S00V04,DayDeaUpRaA01S00V04,TotCasMeRaA01S00V04,TotCasLoRaA01S00V04,TotCasUpRaA01S00V04,DayCasMeRaA01S00V04,DayCasLoRaA01S00V04,DayCasUpRaA01S00V04,DayActMeRaA01S00V04,DayHosMeRaA01S00V04,DayVenMeRaA01S00V04,TotHosMeRaA01S00V04,DayCfrMeRaA01S00V04,DayCfrLoRaA01S00V04,DayCfrUpRaA01S00V04,DayDeMMeRaA01S00V04,DayCaMMeRaA01S00V04,DayCbDMeRaA01S00V04,DayDMuMeRaA01S00V04,location_id,DayBedMeSmA02S01V03,DayBedUpSmA02S01V03,DayBedLoSmA02S01V03,DayIcuMeSmA02S01V03,DayIcuUpSmA02S01V03,DayIcuLoSmA02S01V03,DayAdmMeSmA02S01V03,DayAdmUpSmA02S01V03,DayAdmLoSmA02S01V03,DayIcnMeSmA02S01V03,DayIcnUpSmA02S01V03,DayIcnLoSmA02S01V03,DayDeaMeRaA02S01V03,DayDeaLoRaA02S01V03,DayDeaUpRaA02S01V03,TotDeaMeRaA02S01V03,TotDeaLoRaA02S01V03,TotDeaUpRaA02S01V03,DayDeaMeSmA02S01V03,DayDeaLoSmA02S01V03,DayDeaUpSmA02S01V03,TotDeaMeSmA02S01V03,TotDeaLoSmA02S01V03,TotDeaUpSmA02S01V03,deaths_reported_mean,deaths_reported_lower,deaths_reported_upper,totdea_reported_mean,totdea_reported_lower,totdea_reported_upper,deaths_reported_mean_smoothed,deaths_reported_lower_smoothed,deaths_reported_upper_smoothed,totdea_reported_mean_smoothed,totdea_reported_lower_smoothed,totdea_reported_upper_smoothed,total_tests_data_type,TotTesMeSmA02S01V03,DayCasMeRaA02S01V03,DayCasLoRaA02S01V03,DayCasUpRaA02S01V03,TotCasMeRaA02S01V03,TotCasUpRaA02S01V03,TotCasLoRaA02S01V03,TotSerMeSmA02S01V03,TotSerLoSmA02S01V03,TotSerUpSmA02S01V03,DayDeaMeRaA02S02V03,DayDeaLoRaA02S02V03,DayDeaUpRaA02S02V03,TotDeaMeRaA02S02V03,TotDeaLoRaA02S02V03,TotDeaUpRaA02S02V03,DayDeaMeSmA02S02V03,DayDeaLoSmA02S02V03,DayDeaUpSmA02S02V03,TotDeaMeSmA02S02V03,TotDeaLoSmA02S02V03,TotDeaUpSmA02S02V03,TotTesMeSmA02S02V03,DayCasMeRaA02S02V03,DayCasLoRaA02S02V03,DayCasUpRaA02S02V03,TotCasMeRaA02S02V03,TotCasUpRaA02S02V03,TotCasLoRaA02S02V03,TotSerMeSmA02S02V03,TotSerLoSmA02S02V03,TotSerUpSmA02S02V03,DayDeaMeRaA02S03V03,DayDeaLoRaA02S03V03,DayDeaUpRaA02S03V03,TotDeaMeRaA02S03V03,TotDeaLoRaA02S03V03,TotDeaUpRaA02S03V03,DayDeaMeSmA02S03V03,DayDeaLoSmA02S03V03,DayDeaUpSmA02S03V03,TotDeaMeSmA02S03V03,TotDeaLoSmA02S03V03,TotDeaUpSmA02S03V03,TotTesMeSmA02S03V03,DayCasMeRaA02S03V03,DayCasLoRaA02S03V03,DayCasUpRaA02S03V03,TotCasMeRaA02S03V03,TotCasUpRaA02S03V03,TotCasLoRaA02S03V03,TotSerMeSmA02S03V03,TotSerLoSmA02S03V03,TotSerUpSmA02S03V03,deaths_mean_p100k_rate,deaths_lower_p100k_rate,deaths_upper_p100k_rate,totdea_mean_p100k_rate,totdea_lower_p100k_rate,totdea_upper_p100k_rate,deaths_mean_smoothed_p100k_rate,deaths_lower_smoothed_p100k_rate,deaths_upper_smoothed_p100k_rate,totdea_mean_smoothed_p100k_rate,totdea_lower_smoothed_p100k_rate,totdea_upper_smoothed_p100k_rate,deaths_reported_mean_p100k_rate,deaths_reported_lower_p100k_rate,deaths_reported_upper_p100k_rate,totdea_reported_mean_p100k_rate,totdea_reported_lower_p100k_rate,totdea_reported_upper_p100k_rate,deaths_reported_mean_smoothed_p1,deaths_reported_lower_smoothed_p,deaths_reported_upper_smoothed_p,totdea_reported_mean_smoothed_p1,totdea_reported_lower_smoothed_p,totdea_reported_upper_smoothed_p,confirmed_infections_p100k_rate,est_infections_mean_p100k_rate,est_infections_lower_p100k_rate,est_infections_upper_p100k_rate,DayCfrMeRaA02S01V03,DayCfrLoRaA02S01V03,DayCfrUpRaA02S01V03,DayCfrMeRaA02S02V03,DayCfrLoRaA02S02V03,DayCfrUpRaA02S02V03,DayCfrMeRaA02S03V03,DayCfrLoRaA02S03V03,DayCfrUpRaA02S03V03,DayDeMMeSmA02S01V03,DayCaMMeRaA02S01V03,DayCbDMeRaA02S01V03,DayDMuMeRaA02S01V03,TotDeaMeRaA03S01V07,TotDeaLoRaA03S01V07,TotDeaUpRaA03S01V07,TotDeaMeRaA03S02V07,TotDeaLoRaA03S02V07,TotDeaUpRaA03S02V07,TotDeaMeRaA03S03V07,TotDeaLoRaA03S03V07,TotDeaUpRaA03S03V07,TotDeaMeRaA03S04V07,TotDeaLoRaA03S04V07,TotDeaUpRaA03S04V07,TotDeaMeRaA03S05V07,TotDeaLoRaA03S05V07,TotDeaUpRaA03S05V07,TotDeaMeRaA03S06V07,TotDeaLoRaA03S06V07,TotDeaUpRaA03S06V07,DayDeaMeRaA03S01V07,DayDeaLoRaA03S01V07,DayDeaUpRaA03S01V07,DayDeaMeRaA03S02V07,DayDeaLoRaA03S02V07,DayDeaUpRaA03S02V07,DayDeaMeRaA03S03V07,DayDeaLoRaA03S03V07,DayDeaUpRaA03S03V07,DayDeaMeRaA03S04V07,DayDeaLoRaA03S04V07,DayDeaUpRaA03S04V07,DayDeaMeRaA03S05V07,DayDeaLoRaA03S05V07,DayDeaUpRaA03S05V07,DayDeaMeRaA03S06V07,DayDeaLoRaA03S06V07,DayDeaUpRaA03S06V07,TotCasMeRaA03S01V07,TotCasLoRaA03S01V07,TotCasUpRaA03S01V07,TotCasMeRaA03S02V07,TotCasLoRaA03S02V07,TotCasUpRaA03S02V07,TotCasMeRaA03S03V07,TotCasLoRaA03S03V07,TotCasUpRaA03S03V07,TotCasMeRaA03S04V07,TotCasLoRaA03S04V07,TotCasUpRaA03S04V07,TotCasMeRaA03S05V07,TotCasLoRaA03S05V07,TotCasUpRaA03S05V07,TotCasMeRaA03S06V07,TotCasLoRaA03S06V07,TotCasUpRaA03S06V07,DayCasMeRaA03S01V07,DayCasLoRaA03S01V07,DayCasUpRaA03S01V07,DayCasMeRaA03S02V07,DayCasLoRaA03S02V07,DayCasUpRaA03S02V07,DayCasMeRaA03S03V07,DayCasLoRaA03S03V07,DayCasUpRaA03S03V07,DayCasMeRaA03S04V07,DayCasLoRaA03S04V07,DayCasUpRaA03S04V07,DayCasMeRaA03S05V07,DayCasLoRaA03S05V07,DayCasUpRaA03S05V07,DayCasMeRaA03S06V07,DayCasLoRaA03S06V07,DayCasUpRaA03S06V07,DayHodLoRaA03S01V07,DayHodMeRaA03S01V07,DayHodUpRaA03S01V07,DayHodLoRaA03S02V07,DayHodMeRaA03S02V07,DayHodUpRaA03S02V07,DayHodLoRaA03S03V07,DayHodMeRaA03S03V07,DayHodUpRaA03S03V07,DayHodLoRaA03S04V07,DayHodMeRaA03S04V07,DayHodUpRaA03S04V07,DayHodLoRaA03S05V07,DayHodMeRaA03S05V07,DayHodUpRaA03S05V07,DayHodLoRaA03S06V07,DayHodMeRaA03S06V07,DayHodUpRaA03S06V07,DayHoiLoRaA03S01V07,DayHoiMeRaA03S01V07,DayHoiUpRaA03S01V07,DayHoiLoRaA03S02V07,DayHoiMeRaA03S02V07,DayHoiUpRaA03S02V07,DayHoiLoRaA03S03V07,DayHoiMeRaA03S03V07,DayHoiUpRaA03S03V07,DayHoiLoRaA03S04V07,DayHoiMeRaA03S04V07,DayHoiUpRaA03S04V07,DayHoiLoRaA03S05V07,DayHoiMeRaA03S05V07,DayHoiUpRaA03S05V07,DayHoiLoRaA03S06V07,DayHoiMeRaA03S06V07,DayHoiUpRaA03S06V07,DayIcdLoRaA03S01V07,DayIcdMeRaA03S01V07,DayIcdUpRaA03S01V07,DayIcdLoRaA03S02V07,DayIcdMeRaA03S02V07,DayIcdUpRaA03S02V07,DayIcdLoRaA03S03V07,DayIcdMeRaA03S03V07,DayIcdUpRaA03S03V07,DayIcdLoRaA03S04V07,DayIcdMeRaA03S04V07,DayIcdUpRaA03S04V07,DayIcdLoRaA03S05V07,DayIcdMeRaA03S05V07,DayIcdUpRaA03S05V07,DayIcdLoRaA03S06V07,DayIcdMeRaA03S06V07,DayIcdUpRaA03S06V07,DayIciLoRaA03S01V07,DayIciMeRaA03S01V07,DayIciUpRaA03S01V07,DayIciLoRaA03S02V07,DayIciMeRaA03S02V07,DayIciUpRaA03S02V07,DayIciLoRaA03S03V07,DayIciMeRaA03S03V07,DayIciUpRaA03S03V07,DayIciLoRaA03S04V07,DayIciMeRaA03S04V07,DayIciUpRaA03S04V07,DayIciLoRaA03S05V07,DayIciMeRaA03S05V07,DayIciUpRaA03S05V07,DayIciLoRaA03S06V07,DayIciMeRaA03S06V07,DayIciUpRaA03S06V07,DayPreLoRaA03S01V07,DayPreMeRaA03S01V07,DayPreUpRaA03S01V07,DayPreLoRaA03S02V07,DayPreMeRaA03S02V07,DayPreUpRaA03S02V07,DayPreLoRaA03S03V07,DayPreMeRaA03S03V07,DayPreUpRaA03S03V07,DayPreLoRaA03S04V07,DayPreMeRaA03S04V07,DayPreUpRaA03S04V07,DayPreLoRaA03S05V07,DayPreMeRaA03S05V07,DayPreUpRaA03S05V07,DayPreLoRaA03S06V07,DayPreMeRaA03S06V07,DayPreUpRaA03S06V07,DayRefLoRaA03S01V07,DayRefMeRaA03S01V07,DayRefUpRaA03S01V07,DayRefLoRaA03S02V07,DayRefMeRaA03S02V07,DayRefUpRaA03S02V07,DayRefLoRaA03S03V07,DayRefMeRaA03S03V07,DayRefUpRaA03S03V07,DayRefLoRaA03S04V07,DayRefMeRaA03S04V07,DayRefUpRaA03S04V07,DayRefLoRaA03S05V07,DayRefMeRaA03S05V07,DayRefUpRaA03S05V07,DayRefLoRaA03S06V07,DayRefMeRaA03S06V07,DayRefUpRaA03S06V07,DayRttLoRaA03S01V07,DayRttMeRaA03S01V07,DayRttUpRaA03S01V07,DayRttLoRaA03S02V07,DayRttMeRaA03S02V07,DayRttUpRaA03S02V07,DayRttLoRaA03S03V07,DayRttMeRaA03S03V07,DayRttUpRaA03S03V07,DayRttLoRaA03S04V07,DayRttMeRaA03S04V07,DayRttUpRaA03S04V07,DayRttLoRaA03S05V07,DayRttMeRaA03S05V07,DayRttUpRaA03S05V07,DayRttLoRaA03S06V07,DayRttMeRaA03S06V07,DayRttUpRaA03S06V07,DayCfrMeRaA03S01V07,DayCfrLoRaA03S01V07,DayCfrUpRaA03S01V07,DayCfrMeRaA03S02V07,DayCfrLoRaA03S02V07,DayCfrUpRaA03S02V07,DayCfrMeRaA03S03V07,DayCfrLoRaA03S03V07,DayCfrUpRaA03S03V07,DayCfrMeRaA03S04V07,DayCfrLoRaA03S04V07,DayCfrUpRaA03S04V07,DayCfrMeRaA03S05V07,DayCfrLoRaA03S05V07,DayCfrUpRaA03S05V07,DayCfrMeRaA03S06V07,DayCfrLoRaA03S06V07,DayCfrUpRaA03S06V07,DayDeMMeRaA03S02V07,DayCaMMeRaA03S02V07,DayCbDMeRaA03S02V07,DayDMuMeRaA03S02V07,TotDeaLoRaA04S00V02,TotDeaMeRaA04S00V02,TotDeaUpRaA04S00V02,DayDeaLoRaA04S00V02,DayDeaMeRaA04S00V02,DayDeaUpRaA04S00V02,TotCasLoRaA04S00V02,TotCasMeRaA04S00V02,TotCasUpRaA04S00V02,DayCasLoRaA04S00V02,DayCasMeRaA04S00V02,DayCasUpRaA04S00V02,DayCfrMeRaA04S00V02,DayCfrLoRaA04S00V02,DayCfrUpRaA04S00V02,DayDeMMeRaA04S00V02,DayCaMMeRaA04S00V02,DayCbDMeRaA04S00V02,DayDMuMeRaA04S00V02,TotCasUpRaA05S00V02,TotDeaMeRaA05S00V02,TotDeaLoRaA05S00V02,TotDeaUpRaA05S00V02,TotCasMeRaA05S00V02,TotCasLoRaA05S00V02,DayDeaMeRaA05S00V02,DayDeaLoRaA05S00V02,DayDeaUpRaA05S00V02,DayCasMeRaA05S00V02,DayCasLoRaA05S00V02,DayCasUpRaA05S00V02,DayCfrMeRaA05S00V02,DayCfrLoRaA05S00V02,DayCfrUpRaA05S00V02,DayDeMMeRaA05S00V02,DayCaMMeRaA05S00V02,DayCbDMeRaA05S00V02,DayDMuMeRaA05S00V02,DayCTDMeRaA00S00V00,TotCTDMeRaA00S00V00,DayCTDMeRaA01S00V04,TotCTDMeRaA01S00V04,DayCTDMeRaA02S01V03,TotCTDMeRaA02S01V03,DayCTDMeRaA02S02V03,TotCTDMeRaA02S02V03,DayCTDMeRaA02S03V03,TotCTDMeRaA02S03V03,DayCTDMeRaA03S01V07,TotCTDMeRaA03S01V07,DayCTDMeRaA03S02V07,TotCTDMeRaA03S02V07,DayCTDMeRaA03S03V07,TotCTDMeRaA03S03V07,DayCTDMeRaA04S00V02,TotCTDMeRaA04S00V02,DayCTDMeRaA05S00V02,TotCTDMeRaA05S00V02,DayDERMeRaA00S00V00,DayDERMeRaA01S00V04,DayDERMeRaA02S01V03,DayDERMeRaA02S02V03,DayDERMeRaA02S03V03,DayDERMeRaA03S01V07,DayDERMeRaA03S02V07,DayDERMeRaA03S03V07,DayDERMeRaA04S00V02,DayDERMeRaA05S00V02,DayCERMeRaA00S00V00,DayCERMeRaA01S00V04,DayCERMeRaA02S01V03,DayCERMeRaA02S02V03,DayCERMeRaA02S03V03,DayCERMeRaA03S01V07,DayCERMeRaA03S02V07,DayCERMeRaA03S03V07,DayCERMeRaA04S00V02,DayCERMeRaA05S00V02,TotDERMeRaA00S00V00,TotDERMeRaA01S00V04,TotDERMeRaA02S01V03,TotDERMeRaA02S02V03,TotDERMeRaA02S03V03,TotDERMeRaA03S01V07,TotDERMeRaA03S02V07,TotDERMeRaA03S03V07,TotDERMeRaA04S00V02,TotDERMeRaA05S00V02,TotCERMeRaA00S00V00,TotCERMeRaA01S00V04,TotCERMeRaA02S01V03,TotCERMeRaA02S02V03,TotCERMeRaA02S03V03,TotCERMeRaA03S01V07,TotCERMeRaA03S02V07,TotCERMeRaA03S03V07,TotCERMeRaA04S00V02,TotCERMeRaA05S00V02
01Dec2019,global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,,,,,,,,,,,,,,,,,,,12796.306,3284206,256.65268,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Dec2019,global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4600000083446503,0,2,.4600000083446503,0,2,.4600000083446503,0,2,.3300000131130219,0,2,.3300000131130219,0,2,.3300000131130219,0,2,.4600000083446503,0,2,.4600000083446503,0,2,.4600000083446503,0,2,.3300000131130219,0,2,.3300000131130219,0,2,.3300000131130219,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.190000057220459,7.800000190734863,5,5.190000057220459,7.800000190734863,5,5.190000057220459,7.800000190734863,5,5.130000114440918,6.769999980926514,5,5.130000114440918,6.769999980926514,5,5.130000114440918,6.769999980926514,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12796.306,3284206,256.65268,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03Dec2019,global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.080000042915344,0,3,1.080000042915344,0,3,1.080000042915344,0,3,.8899999856948853,0,3,.8899999856948853,0,3,.8899999856948853,0,3,.75,0,2,.75,0,2,.75,0,2,.6600000262260437,0,2.769999980926514,.6600000262260437,0,2.769999980926514,.6600000262260437,0,2.769999980926514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.050000190734863,11.52000045776367,4,6.050000190734863,11.52000045776367,4,6.050000190734863,11.52000045776367,5,5.800000190734863,9.520000457763672,5,5.800000190734863,9.520000457763672,5,5.800000190734863,9.520000457763672,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12796.306,3284206,256.65268,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04Dec2019,global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.059999942779541,0,5,2.059999942779541,0,5,2.059999942779541,0,5,1.679999947547913,0,4,1.679999947547913,0,4,1.679999947547913,0,4,1.100000023841858,0,3,1.100000023841858,0,3,1.100000023841858,0,3,.8799999952316284,0,3,.8799999952316284,0,3,.8799999952316284,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.599999904632568,14,4,7.599999904632568,14,4,7.599999904632568,14,4.46999979019165,7.190000057220459,12.52000045776367,4.46999979019165,7.190000057220459,12.52000045776367,4.46999979019165,7.190000057220459,12.52000045776367,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12796.306,3284206,256.65268,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05Dec2019,global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.140000104904175,0,8,3.140000104904175,0,8,3.140000104904175,0,8,2.720000028610229,0,6,2.720000028610229,0,6,2.720000028610229,0,6,1.080000042915344,0,3,1.080000042915344,0,3,1.080000042915344,0,3,1.039999961853027,0,3,1.039999961853027,0,3,1.039999961853027,0,3,0,.0099999997764826,0,0,.0099999997764826,0,0,.0099999997764826,0,0,0,0,0,0,0,0,0,0,0,.0099999997764826,0,0,.0099999997764826,0,0,.0099999997764826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10.52999973297119,19,5,10.52999973297119,19,5,10.52999973297119,19,4,9.640000343322754,19,4,9.640000343322754,19,4,9.640000343322754,19,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12796.306,3284206,256.65268,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06Dec2019,global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.980000019073486,1,10,4.980000019073486,1,10,4.980000019073486,1,10,4.230000019073486,1,8,4.230000019073486,1,8,4.230000019073486,1,8,1.840000033378601,0,4.519999980926514,1.840000033378601,0,4.519999980926514,1.840000033378601,0,4.519999980926514,1.509999990463257,0,4,1.509999990463257,0,4,1.509999990463257,0,4,0,.0099999997764826,0,0,.0099999997764826,0,0,.0099999997764826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0099999997764826,0,0,.0099999997764826,0,0,.0099999997764826,0,0,0,0,0,0,0,0,0,0,0,.0099999997764826,0,0,.0099999997764826,0,0,.0099999997764826,0,6,14.26000022888184,25.04999923706055,6,14.26000022888184,25.04999923706055,6,14.26000022888184,25.04999923706055,5,13.09000015258789,25,5,13.09000015258789,25,5,13.09000015258789,25,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.119999885559082,4.309999942779541,4.5,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,4.099999904632568,4.300000190734863,4.460000038146973,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12796.306,3284206,256.65268,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
